"subject" "activity"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "standing"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "sitting"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "laying"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walking"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingdownstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
20 "walkingupstairs"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "standing"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "sitting"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "laying"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walking"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingdownstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
24 "walkingupstairs"
